ActionType,ActionDate,AssistanceType,RecordType,FAIN,AwardModificationAmendmentNumber,URI,CorrectionDeleteIndicator,SAI_Number,AwardeeOrRecipientLegalEntityName,AwardeeOrRecipientUniqueIdentifier,LegalEntityAddressLine1,LegalEntityAddressLine2,LegalEntityZIP5,LegalEntityZIPLast4,LegalEntityCongressionalDistrict,LegalEntityCountryCode,LegalEntityForeignCityName,LegalEntityForeignProvinceName,LegalEntityForeignPostalCode,BusinessTypes,FundingSubTierAgencyCode,FundingOfficeCode,AwardingSubTierAgencyCode,AwardingOfficeCode,CFDA_Number,PrimaryPlaceOfPerformanceCode,PrimaryPlaceOfPerformanceCountryCode,PrimaryPlaceOfPerformanceZIP+4,PrimaryPlaceOfPerformanceForeignLocationDescription,PrimaryPlaceOfPerformanceCongressionalDistrict,AwardDescription,PeriodOfPerformanceStartDate,PeriodOfPerformanceCurrentEndDate,FederalActionObligation,NonFederalFundingAmount,FaceValueLoanGuarantee,OriginalLoanSubsidyCost,BusinessFundsIndicator
,20190228,10,1,  ,,6402820190202373,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NE**045,USA,,,03,CH33,,,0000011992,,,,NON
,20190228,10,1,  ,,6402820190202374,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NM**045,USA,,,03,CH33,,,0000254498,,,,NON
,20190228,10,1,  ,,6402820190202375,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OR**045,USA,,,02,CH33,,,0000022330,,,,NON
,20190228,10,1,  ,,6402820190202376,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SC**045,USA,,,90,CH33,,,0001463177,,,,NON
,20190228,10,1,  ,,6402820190202377,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WV**045,USA,,,03,CH33,,,0000021202,,,,NON
,20190228,10,1,  ,,6402820190202378,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WY**045,USA,,,00,CH33,,,0000004678,,,,NON
,20190228,10,1,  ,,6402820190202379,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**047,USA,,,04,CH33,,,0000021095,,,,NON
,20190228,10,1,  ,,6402820190202380,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,CA**047,USA,,,16,CH33,,,0000466922,,,,NON
,20190228,10,1,  ,,6402820190202381,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**115,USA,,,08,CH33,,,0000041705,,,,NON
,20190228,10,1,  ,,6402820190202382,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**115,USA,,,98,CH33,,,0000032661,,,,NON
,20190228,10,1,  ,,6402820190202383,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**117,USA,,,90,CH33,,,0000335730,,,,NON
,20190228,10,1,  ,,6402820190202384,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IA**117,USA,,,02,CH33,,,0000007710,,,,NON
,20190228,10,1,  ,,6402820190202385,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,LA**117,USA,,,05,CH33,,,0000075161,,,,NON
,20190228,10,1,  ,,6402820190202386,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**117,USA,,,24,CH33,,,0000182531,,,,NON
,20190228,10,1,  ,,6402820190202387,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**117,USA,,,98,CH33,,,0000020965,,,,NON
,20190228,10,1,  ,,6402820190202388,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**119,USA,,,01,CH33,,,0000001344,,,,NON
,20190228,10,1,  ,,6402820190202389,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KY**119,USA,,,05,CH33,,,0000025109,,,,NON
,20190228,10,1,  ,,6402820190202390,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OH**119,USA,,,90,CH33,,,0000130686,,,,NON
,20190228,10,1,  ,,6402820190202391,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**119,USA,,,07,CH33,,,0000011260,,,,NON
,20190228,10,1,  ,,6402820190202392,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,ID**047,USA,,,02,CH33,,,0000024601,,,,NON
,20190228,10,1,  ,,6402820190202393,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IA**047,USA,,,04,CH33,,,0000020299,,,,NON
,20190228,10,1,  ,,6402820190202394,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,LA**047,USA,,,90,CH33,,,0000030279,,,,NON
,20190228,10,1,  ,,6402820190202395,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NM**047,USA,,,03,CH33,,,0000026479,,,,NON
,20190228,10,1,  ,,6402820190202396,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**047,USA,,,03,CH33,,,0000232881,,,,NON
,20190228,10,1,  ,,6402820190202397,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WA**047,USA,,,04,CH33,,,0000061630,,,,NON
,20190228,10,1,  ,,6402820190202398,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**049,USA,,,05,CH33,,,0000653123,,,,NON
,20190228,10,1,  ,,6402820190202399,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MT**049,USA,,,00,CH33,,,0000271948,,,,NON
,20190228,10,1,  ,,6402820190202400,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**119,USA,,,98,CH33,,,0000048168,,,,NON
,20190228,10,1,  ,,6402820190202401,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,CO**121,USA,,,04,CH33,,,0000001680,,,,NON
,20190228,10,1,  ,,6402820190202402,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KY**121,USA,,,05,CH33,,,0000059477,,,,NON
,20190228,10,1,  ,,6402820190202403,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**121,USA,,,02,CH33,,,0000085621,,,,NON
,20190228,10,1,  ,,6402820190202404,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**121,USA,,,98,CH33,,,0000036142,,,,NON
,20190228,10,1,  ,,6402820190202405,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AK**122,USA,,,00,CH33,,,0000201447,,,,NON
,20190228,10,1,  ,,6402820190202406,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**123,USA,,,02,CH33,,,0000088891,,,,NON
,20190228,10,1,  ,,6402820190202407,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**123,USA,,,03,CH33,,,0000026234,,,,NON
,20190228,10,1,  ,,6402820190202408,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**125,USA,,,10,CH33,,,0000001466,,,,NON
,20190228,10,1,  ,,6402820190202409,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IA**125,USA,,,02,CH33,,,0000043544,,,,NON
,20190228,10,1,  ,,6402820190202410,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KY**125,USA,,,05,CH33,,,0000072466,,,,NON
,20190228,10,1,  ,,6402820190202411,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**125,USA,,,02,CH33,,,0000003871,,,,NON
,20190228,10,1,  ,,6402820190202412,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**125,USA,,,05,CH33,,,0000153039,,,,NON
,20190228,10,1,  ,,6402820190202413,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,ID**051,USA,,,02,CH33,,,0000027342,,,,NON
,20190228,10,1,  ,,6402820190202414,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**051,USA,,,15,CH33,,,0000025295,,,,NON
,20190228,10,1,  ,,6402820190202415,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**051,USA,,,04,CH33,,,0000026395,,,,NON
,20190228,10,1,  ,,6402820190202416,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**051,USA,,,27,CH33,,,0000099455,,,,NON
,20190228,10,1,  ,,6402820190202417,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**051,USA,,,09,CH33,,,0000267534,,,,NON
,20190228,10,1,  ,,6402820190202418,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**053,USA,,,05,CH33,,,0000060644,,,,NON
,20190228,10,1,  ,,6402820190202419,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**053,USA,,,04,CH33,,,0000031765,,,,NON
,20190228,10,1,  ,,6402820190202420,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**053,USA,,,08,CH33,,,0000107931,,,,NON
,20190228,10,1,  ,,6402820190202421,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WA**053,USA,,,90,CH33,,,0009251538,,,,NON
,20190228,10,1,  ,,6402820190202422,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KY**127,USA,,,05,CH33,,,0000023555,,,,NON
,20190228,10,1,  ,,6402820190202423,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**127,USA,,,03,CH33,,,0000014692,,,,NON
,20190228,10,1,  ,,6402820190202424,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**127,USA,,,06,CH33,,,0000061660,,,,NON
,20190228,10,1,  ,,6402820190202425,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,FL**129,USA,,,02,CH33,,,0000082225,,,,NON
,20190228,10,1,  ,,6402820190202426,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**129,USA,,,07,CH33,,,0000000672,,,,NON
,20190228,10,1,  ,,6402820190202427,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OH**129,USA,,,15,CH33,,,0000104178,,,,NON
,20190228,10,1,  ,,6402820190202428,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**129,USA,,,03,CH33,,,0000019686,,,,NON
,20190228,10,1,  ,,6402820190202429,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**129,USA,,,07,CH33,,,0000005014,,,,NON
,20190228,10,1,  ,,6402820190202430,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**129,USA,,,98,CH33,,,0000046599,,,,NON
,20190228,10,1,  ,,6402820190202431,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**131,USA,,,90,CH33,,,0000124591,,,,NON
,20190228,10,1,  ,,6402820190202432,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IA**055,USA,,,01,CH33,,,0000006427,,,,NON
,20190228,10,1,  ,,6402820190202433,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NC**055,USA,,,03,CH33,,,0000073463,,,,NON
,20190228,10,1,  ,,6402820190202434,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**055,USA,,,09,CH33,,,0000423551,,,,NON
,20190228,10,1,  ,,6402820190202435,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,UT**057,USA,,,01,CH33,,,0001022955,,,,NON
,20190228,10,1,  ,,6402820190202436,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**059,USA,,,04,CH33,,,0000072293,,,,NON
,20190228,10,1,  ,,6402820190202437,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,VA**131,USA,,,02,CH33,,,0000027045,,,,NON
,20190228,10,1,  ,,6402820190202438,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**133,USA,,,10,CH33,,,0000013016,,,,NON
,20190228,10,1,  ,,6402820190202439,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**133,USA,,,01,CH33,,,0000024694,,,,NON
,20190228,10,1,  ,,6402820190202440,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**133,USA,,,06,CH33,,,0000038297,,,,NON
,20190228,10,1,  ,,6402820190202441,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**135,USA,,,01,CH33,,,0000002724,,,,NON
,20190228,10,1,  ,,6402820190202442,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SD**135,USA,,,00,CH33,,,0000054111,,,,NON
,20190228,10,1,  ,,6402820190202443,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**137,USA,,,04,CH33,,,0000102081,,,,NON
,20190228,10,1,  ,,6402820190202444,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**137,USA,,,06,CH33,,,0000017124,,,,NON
,20190228,10,1,  ,,6402820190202445,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**139,USA,,,09,CH33,,,0000427875,,,,NON
,20190228,10,1,  ,,6402820190202446,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**059,USA,,,04,CH33,,,0000545431,,,,NON
,20190228,10,1,  ,,6402820190202447,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**059,USA,,,11,CH33,,,0000029752,,,,NON
,20190228,10,1,  ,,6402820190202448,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AK**060,USA,,,00,CH33,,,0000001326,,,,NON
,20190228,10,1,  ,,6402820190202449,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AL**061,USA,,,02,CH33,,,0000049124,,,,NON
,20190228,10,1,  ,,6402820190202450,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**061,USA,,,13,CH33,,,0000021578,,,,NON
,20190228,10,1,  ,,6402820190202451,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IA**061,USA,,,01,CH33,,,0000159955,,,,NON
,20190228,10,1,  ,,6402820190202452,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**061,USA,,,02,CH33,,,0000009147,,,,NON
,20190228,10,1,  ,,6402820190202453,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SC**061,USA,,,05,CH33,,,0000057401,,,,NON
,20190228,10,1,  ,,6402820190202454,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,ID**063,USA,,,02,CH33,,,0000001210,,,,NON
,20190228,10,1,  ,,6402820190202455,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OH**139,USA,,,90,CH33,,,0000168976,,,,NON
,20190228,10,1,  ,,6402820190202456,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**139,USA,,,03,CH33,,,0000030770,,,,NON
,20190228,10,1,  ,,6402820190202457,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**141,USA,,,04,CH33,,,0000038373,,,,NON
,20190228,10,1,  ,,6402820190202458,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**141,USA,,,98,CH33,,,0000024960,,,,NON
,20190228,10,1,  ,,6402820190202459,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**143,USA,,,03,CH33,,,0000899548,,,,NON
,20190228,10,1,  ,,6402820190202460,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**143,USA,,,02,CH33,,,0000003039,,,,NON
,20190228,10,1,  ,,6402820190202461,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NE**143,USA,,,01,CH33,,,0000001245,,,,NON
,20190228,10,1,  ,,6402820190202462,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**145,USA,,,02,CH33,,,0000284422,,,,NON
,20190228,10,1,  ,,6402820190202463,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**145,USA,,,03,CH33,,,0000180849,,,,NON
,20190228,10,1,  ,,6402820190202464,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**147,USA,,,13,CH33,,,0000016034,,,,NON
,20190228,10,1,  ,,6402820190202465,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**063,USA,,,06,CH33,,,0000029506,,,,NON
,20190228,10,1,  ,,6402820190202466,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**063,USA,,,90,CH33,,,0000697546,,,,NON
,20190228,10,1,  ,,6402820190202467,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**063,USA,,,03,CH33,,,0000325637,,,,NON
,20190228,10,1,  ,,6402820190202468,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,CO**065,USA,,,03,CH33,,,0000033853,,,,NON
,20190228,10,1,  ,,6402820190202469,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**065,USA,,,03,CH33,,,0000880301,,,,NON
,20190228,10,1,  ,,6402820190202470,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,FL**067,USA,,,02,CH33,,,0000013702,,,,NON
,20190228,10,1,  ,,6402820190202471,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**067,USA,,,03,CH33,,,0000144391,,,,NON
,20190228,10,1,  ,,6402820190202472,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**067,USA,,,04,CH33,,,0000093078,,,,NON
,20190228,10,1,  ,,6402820190202473,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**067,USA,,,24,CH33,,,0001088532,,,,NON
,20190228,10,1,  ,,6402820190202474,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**147,USA,,,06,CH33,,,0000280490,,,,NON
,20190228,10,1,  ,,6402820190202475,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**149,USA,,,02,CH33,,,0000021576,,,,NON
,20190228,10,1,  ,,6402820190202476,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KY**149,USA,,,01,CH33,,,0000012444,,,,NON
,20190228,10,1,  ,,6402820190202477,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OH**151,USA,,,90,CH33,,,0000709159,,,,NON
,20190228,10,1,  ,,6402820190202478,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**151,USA,,,03,CH33,,,0000027223,,,,NON
,20190228,10,1,  ,,6402820190202479,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**153,USA,,,07,CH33,,,0000013798,,,,NON
,20190228,10,1,  ,,6402820190202480,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,VA**153,USA,,,90,CH33,,,0006779085,,,,NON
,20190228,10,1,  ,,6402820190202481,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KY**155,USA,,,01,CH33,,,0000002991,,,,NON
,20190228,10,1,  ,,6402820190202482,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**009,USA,,,23,CH33,,,0000227048,,,,NON
,20190228,10,1,  ,,6402820190202483,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,ND**009,USA,,,00,CH33,,,0000006173,,,,NON
,20190228,10,1,  ,,6402820190202484,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**009,USA,,,03,CH33,,,0000013594,,,,NON
,20190228,10,1,  ,,6402820190202485,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WV**009,USA,,,01,CH33,,,0000021892,,,,NON
,20190228,10,1,  ,,6402820190202486,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**011,USA,,,90,CH33,,,0000122752,,,,NON
,20190228,10,1,  ,,6402820190202487,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WA**067,USA,,,90,CH33,,,0004087925,,,,NON
,20190228,10,1,  ,,6402820190202488,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,FL**069,USA,,,90,CH33,,,0001008985,,,,NON
,20190228,10,1,  ,,6402820190202489,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**069,USA,,,05,CH33,,,0000018147,,,,NON
,20190228,10,1,  ,,6402820190202490,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**069,USA,,,08,CH33,,,0000027396,,,,NON
,20190228,10,1,  ,,6402820190202491,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**069,USA,,,19,CH33,,,0000013932,,,,NON
,20190228,10,1,  ,,6402820190202492,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WA**069,USA,,,03,CH33,,,0000005953,,,,NON
,20190228,10,1,  ,,6402820190202493,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**069,USA,,,98,CH33,,,0000036603,,,,NON
,20190228,10,1,  ,,6402820190202494,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**071,USA,,,03,CH33,,,0000278812,,,,NON
,20190228,10,1,  ,,6402820190202495,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**071,USA,,,03,CH33,,,0000071727,,,,NON
,20190228,10,1,  ,,6402820190202496,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OR**071,USA,,,01,CH33,,,0000204566,,,,NON
,20190228,10,1,  ,,6402820190202497,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**159,USA,,,01,CH33,,,0000009227,,,,NON
,20190228,10,1,  ,,6402820190202498,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KY**161,USA,,,04,CH33,,,0000036897,,,,NON
,20190228,10,1,  ,,6402820190202499,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**163,USA,,,90,CH33,,,0000713247,,,,NON
,20190228,10,1,  ,,6402820190202500,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**163,USA,,,02,CH33,,,0000016651,,,,NON
,20190228,10,1,  ,,6402820190202501,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**163,USA,,,06,CH33,,,0000032575,,,,NON
,20190228,10,1,  ,,6402820190202502,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AL**013,USA,,,02,CH33,,,0000028138,,,,NON
